p_code,cr,name,link,price,cate1,cate2,cate3,cate4
200599,1,세인트블레스 NEW12112B 전축 올인원 우드 턴테이블 오디오랙 장식장 세트 브라운,https://cr.shopping.naver.com/adcr.nhn?x=ePsU%2BmcFeleRvHuOz%2FXSnf%2F%2F%2Fw%3D%3DskcTaRuOHufOjmjvr8RmjAhv7V9%2Bj2spRw8HoHpZRW2sLS62qAN%2FpmckHhHxhiWgjE95fRfdlzOk6tMVjgLfTs6r9rPT%2F2smwq05XGKzI0x4Lm8e9RCy0YG7rHkF6jvlAZuUC6tbT%2BwATR%2Fsl62rzsEwy88nZ95lRwWzxXPRXOGgxuewDBDYedNCWoaSxvpsarFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA53JXxMX0moNkp%2FHznrvw4b4y59hDSfneZrSshyECU881g7gCbqmWxpcdI7rnSPXIU%2Fa18qhDQ1A%2FKJp3fgBDor391W%2FC1w5SVs2sYtTdFSekoBpd%2BTkNqb6MC2K8AX55GXJx2k5dhD%2Bz2Z1U5L%2FWyOS6EOJf4q0mMA6m0lv5HRHlnJQdEodMeYCWaTfKXJ0XcsZUeRuxYQvg4Bkt49fY%2Bag5MnrKehywb5jjrxsk4Q%2Fi5i5ElPaDG8iy0Cwb8b90%2BHC2pb7mybsE6mMvyhhzFgYQN50Or%2BsASmD4GTYM6W%2F2RLJ0q2k4lDvKl17CbpVgoD9PjaFLtBGB%2F0aBI%2BLpG6dia4bcaWVcXZWqnvZFKNn7bpr8knEp8ews%2BSDhnpuPWyPZ376C0zPdTFtEzK%2BxAGC7oXxcPB3icCG%2BJ%2F7NDG2KRz3BtbzUTLv1jv0YK6C5eoA3tvd2Zi%2FPgl0NYo9t4ub1NmOoRBMBsXNQGXzjfbC%2BFUQB%2FrDAzm2q1KHRsHkfE%3D&nvMid=82478101318&catId=50001967,850000원,디지털/가전,음향가전,턴테이블,
201922,1,헤드 헤드언더웨어 NEW 여성 프리 무빙 레깅스 4종 패키지,https://cr.shopping.naver.com/adcr.nhn?x=4VJKeZUEC0oALrl18Qzxq%2F%2F%2F%2Fw%3D%3DsA3Sj%2FISM389BgSgUVtou3M%2FfTZVcF%2B%2B4nLUq0ghor6ix6v8ZQhOP6MGCA3uI5pkYNl8ybrgU%2BH0q0R%2BfMiXiI5aZdKJ1NDbYyuE1LvOgm%2BmVtMZao97HVycS1VzlHHxd2SwTKIEtDEZu7Jzd8aZ3jc5mEpFMo0xfr7JI0NgzLyQC8YVfyonAsjsPFR98KIPJHinNrx5sg4hc%2Bs%2BwYZL3l6Tq%2FbD2MGowZHhNOyBhpCfQa3jr%2Bt0aM6iG34xoYywHpWQqsByoMPvgTfaz3xZzIlJnkCDvIljx3T0iBnwdB2fNt1EiPM7rh9Cm3kVhZjqwQnEBHscsmi3FAJn8VJC0Mh1QikMJXqwfAX24e2wQzpoSNa8QJrMWM4vH7XEuUlS5nPPdj7szB%2FMkftjgCPkM8PKb%2BjWUGXaxr8a0t0GDQbm%2FJSsKqW16G7IxeO7%2BD%2BcDbZuaygnVmlSuEh0btvDNT3fwXwERV%2FGPgXcX6hIiahfzbElkXHPePGoc9wI2JRAKVhF3l8Emrmz7tKlGsUHzz2vqR2unsG9Pw6XBns%2FftjJmn%2B6FVZ%2Fm0w7K7lHYQAO7XkdHsPp6pbZPCfAdU3NJvtRC%2BzwYer6Ps69Q2%2FK%2BLLGRzRRg5fDEGOV8Kp7kLBs76iKNedRraDZNe6dzURk5GwR0u4mHXeAU64AEjUJpvLCZbXMjVU%2BWVtXrRR%2Bea%2FyT5%2FFMA816r2XojBWpf2wBo91oh92X55UIxXt447gCn4el%2FKZok1O9QbTLFd1lMeJRBUU98HskMY7JjPQjmtHWX%2FI0fIFRfBZUPaSLRPGc3PKdPI58RKohF%2BfNXbWAMmvpLN0VKDdwgnXTLND1T%2B6ljb%2BGBoyQkiFtSLwcV09cBvdpks06KRLobH9Yz6Tsp451Z%2BDbJEHc4DpyQbaHOgFTiQ4SwcLvxUEucVmH%2BcOht40%3D&nvMid=24034441534&catId=50000812,19360원,패션의류,여성의류,레깅스,
202295,1,6개월분 종근당 락토핏 골드 코어 신바이오틱스 포스트바이오틱스 프롤린,https://cr.shopping.naver.com/adcr.nhn?x=F74IYsv6wZ3plq%2FZISJiKf%2F%2F%2Fw%3D%3Dscj%2Fkm8yeXTR6UdtbH4g%2BAtaTL0KcJFvgfpkHsQ%2BhK6etnLkOP0vej9OX8%2FZlNOtOSffWGHxDbjAK8jInhjZax4bu%2BFnyiW8EeNfzHW920PRErnEKYJ0vHD00vFUb70yY98%2BBaOa0n2T2YFHTmhpxUVsmTxa8J4tDsRMUoenRCA9bzWVgNU5nAqMG4Zitoiq96qz7QYF%2BfydJedNSAakj5x7XAlwRaTFMIdCMSHv4Py02kmZ8vtTIEnyRuaHE0UDY9ayL7mz9v%2FjRdrE0WNoRFYG3%2BlTTAXLhvU7PWdVDO%2BjFLqSFOfJvMhTnFbdog4MlA5ijqTU6jnRNRTh%2BkUVsAgez%2FY8eSma9aMvarLWce5t6nS2iHeApQaohpOu7k%2BbynocEL8bn9c7WIthROKTAD5UpTe0jsvKpdqKyxdajAW4U4ER%2BI0dXqVhleuNK0s3VtkBn9lmPL76PgXPOQMPdBOvS20%2B2dMEv4PiP%2FsBZ4PkQQT1eMJTcMymKcDXCLQ4tU9plFWs%2BY5IGRsccY3ErgmqowEwoMVhDhHVkBupY5D2bjZY4wxj4xuxCIxEsDrQ0sZjRzRKWw8FNy5GIOjiCW6GzF0NeQQsBRSmkQTwV83aOcCAYXvsTcxMqRAIQwBSJMQJfHz4Kw5EB8eOROroyMQ%2FtRs2MgkAFbAzurpTEm5aVh7oaWOTqzm4Zr3HzJiA0Jf3slZ71Op0WaupnrFZGoJP%2BdkKaFvhXvnddQ8%2BJk5aCqA6%2BrrPkSkQjk3bFq%2FUy&nvMid=82296415181&catId=50007030,49700원,식품,건강식품,영양제,프로바이오틱스
202329,1,수앤진골드 헤라 팔찌 순금 18 75g,https://cr.shopping.naver.com/adcr.nhn?x=TXrV%2F7zQ3Uzt19S%2FRnBgGP%2F%2F%2Fw%3D%3DsgoziFXxNiSKaQnnHmZrEHyqixNcyI0pgSVDu9RdPOY1tJTlB2F%2BQrJoNgCBFUywzKrsp8fXeXWorBE60l7UYlxM31cuRQgBi2v8HQFYLr7W%2FBLz0DcD3CjGDmbJSPIGqAY%2Fb87k4sngF3gzISVM7k49VaftTLVFZr%2F%2FXuDPMclzIt9ELSj9ZgOwWGT6cXiS3fpxXd6PBAtQmBPR7%2FMC16dnPgkYBTdgldvVdEdq6c7VLNmame2RlcBlLLsIS9Lko%2FWKwPJIDgkB0vWiPJqCMM8eD2Qfax3r7de45K8Ydg17%2BqhWlqex%2FbYlvC04GzE3omwKoMHycxl89FhBz6mpMoHFAAxcts56JGGzOv0jNTtzrAwEsiqyGgda5NPHOCIG9VhF3l8Emrmz7tKlGsUHzz2vqR2unsG9Pw6XBns%2FftjJmn%2B6FVZ%2Fm0w7K7lHYQAO7XQQxJ3MKSCbtVuBgpnnTOlC8IvS%2BNPsEPJ7D6mlNi%2F57WXY5NruDFn11xRwV7slX9XnEljvzJzYuIDoOfCXTUktdy%2F0DPgmbquq6SjnyPoM5s%2Fzm4VHQX%2FO55VK0EvPX5pn9qhljXDH%2FBJJ4DmNhi4qrso4wn1m6Oo5EPyi1RvqjriJ8H0NV5nx9%2BVr0aUV28rKeqhbM1qhJlaX06aNruzbgncLB2eKq2AnbZ5bBzNYSzxwVRNV%2FYRemZK5z1sCEql9wpEJuXu1eg3BIaT9oE7zqhWyz1v1XDyYq%2BdAnQeJoaKZHilHbuauHUigNM5KA&nvMid=23108514334&catId=50001495,1930100원,패션잡화,주얼리,팔찌,
202324,1,"[헤라&펠로]건물주돌반지/1.875g,3.75g 순금",https://cr.shopping.naver.com/adcr.nhn?x=c2ar2N5bqmEbjAjhJwJChf%2F%2F%2Fw%3D%3DsXrf73Nr6piGzqqSiowgGHZZ0HasOGKshOvDx98ljTaJcId3isI2BCMm%2B1ZjAmRCcwJQIzn1EdrpH21ZhoDAXt3HO3CYRBp1%2FHDehtxEtscU2OMdDDpVyBf%2BhGbqNJMhdljPazzaanhxCcpMjbgFY1vGriAmIm65iMOW8sfsKpADLtayO8vp8YGu6pHNtIwGhB0tejJuLME5UVjRucYBcG9Ih6mRki0le4TcEu6qyV36p%2FeEge83xhSQd%2FdZlKuiuglHqBXTSBihlpd3p15ah04BsJjzV%2F3vl5Lmd9HbkUGI%2FzdYC%2FwYAihDQzAs9Z5v9ubgyM3%2BWElWQiRsyn33%2B9B6PGarEgNTRmAo1JVhCNRBoj7tw%2FUw%2BSyveS%2F7hjzeoBgt3Gkbdvu0%2BDoM5VHQgYs3zVaNSnElUms3mYOzPgGnUs1nO%2F5Klo6lEJqvPzmdndE%2BPnQEyptiI8tettscOUEwO33eDi3rAt2PkYnHBszigRbifNJnwKn0OzLQwuNOzizqhq6ReSglSPZzJ%2BR8gYcrB1SMTBhuYy48c%2Fx4mWJ40gL2VqCTwAhyzYBSurzjs6kKDJzMo2ZeEEOWg10FE1akdV%2BEzGc5CyJe5ulg%2BviZvU2Y6hEEwGxc1AZfON9sL4VRAH%2BsMDObarUodGweR8Q%3D%3D&nvMid=82281793724&catId=50004151,349000원,패션잡화,주얼리,반지,순금반지
202327,1,[엘루나] 24K 순금 헤라 부엉이 귀걸이 1.875g,https://cr.shopping.naver.com/adcr.nhn?x=Hesb0uDjucFbLPKJ4a59VP%2F%2F%2Fw%3D%3Ds%2FHnLLmDyZ83kBNZj5ww0ocviNEw9RkQgzCrYG7kgykmAhXZ%2Ftyi42nC%2FAfKL3%2BuDZSb9%2FqxH%2FuBtodOnyIQO7mDVsEp4gL9OKOlqTm0xWRA3%2BocEe5uy3Q%2Fpp9Mk6mZJuGys2rzAQo6xtF6PzoK3d%2B49KU9KHkYHqUp7NcTQi1lnxKqFYq4ziTmNIL6WykRWGY2ACgzI8JtwXw8ShvL9U4qRdQEK06vSAmjp5iajK2zHJMWdNVQZidUX%2BkceZwXyKP0PzQ7IDM4fXtysdXF5clxNz5LbPTZOYNJjJCxspwXO%2B1q1h3aCFTW33Bl6EIj3xWIB2PRW596Az%2FSRobiAB8v%2BjB2erv%2BZ%2Brrs5VHOiTRLlIk0uAh1LVcUK1nkYRMYRna3p1KyKwUCYlS41ESy8vWO71bhcXgvqGO6c1DdnfF3X%2BMpdOtI4%2BISAM5P3KOkWNm790HM%2B5z0Cs6ST8zyzc3zVaNSnElUms3mYOzPgGkzOKKhFHWksLDknFlZ0%2BJziO%2FKdUUpTqivcnk2IIaMSnt7aX3AznNj7IkzuhRDagl4NMP8sw5zLPsrEw12F9dZ65BGNX%2BLXLbkOFx1Ui7KRJQrEv0uTPpvlXomxJZ3IZ9Y0EZUUE801jkYeu%2FsabUj2ZVWCwxCaZyPHBegjD0iFqkagW4oMVdqd0F7grk78r8Kr1VJ71eEdBShJqO3Xv3UDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=23941119667&catId=50004160,269000원,패션잡화,주얼리,귀걸이,순금귀걸이
202325,1,[루체도르] 루체도르 순금 신디 팔찌 11.25g LB95003GL,https://cr.shopping.naver.com/adcr.nhn?x=CSk%2BSwlxuSGKiferNNbIbP%2F%2F%2Fw%3D%3DslNFCGiQYBBVKVBBh3rtnYxUa3BaSdkbzbdNNYZQiERFPCrSmon1r244QhWf3M8S72odkNYszUDKoPlugyA5SoWftmsVXdyt9NjO%2BZEe40GY6A0GGIKD3ApZhvThXuCCdTZB22ky7B20QyzI4W%2F99yKasGClT03x89QobWPlMItHeafYW62EIb8%2B9GaoZAqoPpztPnQCcZoBW6PzMdDMN3%2Fc8lbA6O7eR%2FbGnSBZc1YcmzEDnGDZB42605cOKsVM42Suvly%2FjM1ilx3qRgkhtuY8iEJJRzTq7aL82ifGJZehi3R0kojG6s8jdrH10l6hSeA1JLKoz%2ByoTHMvtPoZ73977YXaKcq3VYKf3vU3JMjdIAJ%2FJQ9vsa4G5awamMD3Visext5K2yYkF868rsMDqid0VVwZgdxrJSNHR11PsEP4th0kmn5KrO8LHoB0mKkXOfF%2FpXGvkEo3dFOSf0iOLBul8%2BgYY7YcYek22naXoZYp8OuOGy%2FTQOrD1rPdiK3Qgh62ZyxsGmvlNqyzGwrD%2BGS92%2FQD1aiQOozzPSfLJTsKe%2BigXOn%2BqOlMPwyD3nHqUcVAQuLCh26ZQQV8kqACZImYNhLkF8hmqu%2FsGxtZeEjevcAVjvv%2BjPXRj9ZnRyiR%2FFaaXuXabsyep5XYv%2FC530xohtPjA9PZFWriSd2EhWtQgBYEe2AW8iDMCon3WuZUNw8acTghy%2BFxpIsvcw6pF5IVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=22960316318&catId=50001495,1255500원,패션잡화,주얼리,팔찌,
202326,1,[루체도르] 루체도르 순금 신디 팔찌 11.25g LB95003GL,https://cr.shopping.naver.com/adcr.nhn?x=TuaFwMAnlDDyft54xw0Wxv%2F%2F%2Fw%3D%3DscoyJr9nMuIiUhKgOPdK6%2BBUa3BaSdkbzbdNNYZQiERFPCrSmon1r244QhWf3M8S72odkNYszUDKoPlugyA5SoXEuEgXmvu6T2%2FlPjCg59IB1A%2B318Y9bS2Nw3dD3JJpaQPhJ9prrHAKgRjftzoJR7KTvy6ucQl2qg0wdScg%2FdUbeafYW62EIb8%2B9GaoZAqoPpztPnQCcZoBW6PzMdDMN3%2Fc8lbA6O7eR%2FbGnSBZc1YcmzEDnGDZB42605cOKsVM42Suvly%2FjM1ilx3qRgkhtuY8iEJJRzTq7aL82ifGJZehi3R0kojG6s8jdrH10l6hSeA1JLKoz%2ByoTHMvtPoZ73977YXaKcq3VYKf3vU3JMjdIAJ%2FJQ9vsa4G5awamMD3Visext5K2yYkF868rsMDqiTxRSfzK12gy1GlY6IYFhwnLAc5Dqcj9vrZ9NZPODMpsfF%2FpXGvkEo3dFOSf0iOLBul8%2BgYY7YcYek22naXoZYp8OuOGy%2FTQOrD1rPdiK3Qgh62ZyxsGmvlNqyzGwrD%2BGS92%2FQD1aiQOozzPSfLJTsKe%2BigXOn%2BqOlMPwyD3nHqUcVAQuLCh26ZQQV8kqACZImYNhLkF8hmqu%2FsGxtZeEjevcAVjvv%2BjPXRj9ZnRyiR%2FFaaXuXabsyep5XYv%2FC530xohtPjA9PZFWriSd2EhWtQgBYEe2AW8iDMCon3WuZUNw8acTghy%2BFxpIsvcw6pF5IVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=22960316318&catId=50001495,1255500원,패션잡화,주얼리,팔찌,
202330,1,렛잇뷰티 [렛잇뷰티] 순금 24k 골드바 3.75g,https://cr.shopping.naver.com/adcr.nhn?x=5FGkV1yY9CYRfYEAxwxJ3v%2F%2F%2Fw%3D%3DsBV67znthZ60kbdNx5RTOX25R5Wc8CVDVVrN7dPhmgORlKfRtaNYEgSZnuU6zoMm1U%2B8uRrOfFYF0I52eix09K0cJ0QX7FrpNLeVte7xVaOExDwv%2FCb%2B5eRdZHNTbl0JW%2BbMTdGzgFwJLml6f0bqLJItGFxj6WYG%2FiGK%2FdxPGAr2X70r0%2Fk8iKbftWMJ1UZjH2xafB%2BDK0jBAaz94cnrxMzecWwp6IJAJ1wiQeCmSTzhO8e9YvFDhLntcJi3eRH%2BOcwTnEdiEuYSjTJIwGBAIV2OO%2BUB4zXJ4Fn6%2Boq9quzhwY0DmdOrTLAhGwHKxoIOSh5mN%2FNLXJzwuYsgKNoBO9Kks53C%2F43YAtgxL5oHEqiIzw6RiK2m4radrqdOg2kX4ueCfFDuywxl3T1PQ6PKMjF5qtMG%2FJ0PUtQjclakIAMhYHki4jywrC5z%2F1DgDYhQ4b2ef%2BrS3s8m1%2B%2FU9ybmoc6O8y4R8maDOYGt%2F4uud2x37dYddcVelZvznQJjSXxOqbo1ysyNauhAsFyqpE6nqcaqmAZdz%2FtwO4u%2B7mGYphlCqubx%2BsS6DmV1LYkjbfBtt1yq44FVCQSZP6WhZ3Jp06Olvg4QvtkgNTWFCL0yQ8v4L2Qo3LhcJXnfqL%2BR%2FFyESxITSG%2BJ7YgXfwpBv%2FM%2BAYkZ0ZvuBE4%2BhLZWkgE7ov7wX056o1SA3rTTXOcnkVw2%2FPm2V2WLj0oLfvtXSAq9jPg1QmAmnoJRdq4K9btjkCM0%3D&nvMid=21329982967&catId=50000432,318790원,패션잡화,순금,골드바,
202328,1,렛잇뷰티 [렛잇뷰티] 순금 24k 골드바 3.75g,https://cr.shopping.naver.com/adcr.nhn?x=3JfTFRVRh1TJBuuVtvx5kP%2F%2F%2Fw%3D%3Ds7T0iND%2FuquD9RDn2%2F%2FubBm5R5Wc8CVDVVrN7dPhmgORlKfRtaNYEgSZnuU6zoMm1U%2B8uRrOfFYF0I52eix09K8L0brje%2FJJ1Kf4Aeo9RSWp%2FokUi44Ic04%2BsXE3qe3bC7lnnhbLORlbV3ULXNGxcLLB56oXxiAf%2BzmkpADYawtKX70r0%2Fk8iKbftWMJ1UZjH2xafB%2BDK0jBAaz94cnrxMzecWwp6IJAJ1wiQeCmSTzhO8e9YvFDhLntcJi3eRH%2BOcwTnEdiEuYSjTJIwGBAIV2OO%2BUB4zXJ4Fn6%2Boq9quzhwY0DmdOrTLAhGwHKxoIOSh5mN%2FNLXJzwuYsgKNoBO9Kks53C%2F43YAtgxL5oHEqiIzw6RiK2m4radrqdOg2kX4ueCfFDuywxl3T1PQ6PKMjF5qtMG%2FJ0PUtQjclakIAMgt7gpBqB2%2F9AwcIk4CV%2FGtb2ef%2BrS3s8m1%2B%2FU9ybmoc6O8y4R8maDOYGt%2F4uud2x37dYddcVelZvznQJjSXxOqbo1ysyNauhAsFyqpE6nqcaqmAZdz%2FtwO4u%2B7mGYphlCqubx%2BsS6DmV1LYkjbfBtt1yq44FVCQSZP6WhZ3Jp06Olvg4QvtkgNTWFCL0yQ8v4L2Qo3LhcJXnfqL%2BR%2FFyESxITSG%2BJ7YgXfwpBv%2FM%2BAYkZ0ZvuBE4%2BhLZWkgE7ov7wX056o1SA3rTTXOcnkVw2%2FPm2V2WLj0oLfvtXSAq9jPg1QmAmnoJRdq4K9btjkCM0%3D&nvMid=21329982967&catId=50000432,318790원,패션잡화,순금,골드바,
202191,1,레코바 남성 롤텍 워킹화A,https://cr.shopping.naver.com/adcr.nhn?x=oLXvxVm%2BsC7UVKB1H6sOwf%2F%2F%2Fw%3D%3Dsb0f9Ks%2B4Es2o11zrgThFprh0ejbgxLymvcgNFtQBmBnkAFRDrXmfp6Mj%2BOzAj5wCPDo4NOcRCLSyxkOIvcAt9tr7P6n%2BoDbxnCUiByFwfWurPVde5Y40KqDMO7LdgsesKeR7z3xc%2B%2FapykTgbecDwBaV97pFwc%2B2IAnc7SdsfuOGZ5a0ma%2FDwz3QQr7PLlrX9vflAmPES%2F%2FMuj92k8KhW%2BJutQVoTIxYuNWZeMfghdI2b%2FsgcA5RwU1mLwUbAWfum0uoi6XqQgqpgPHZgv2GD0G2aZhPP27sPY57mbuHrxdNSJwGqUyS5XQ%2FWyzKtDnHGskH7WsrwLwkyuUp1sqdTlN6RapvHS0LyoGo%2FASmh3Mt6cLuBhTlVmIAn8ip3satA%2FjDi3JhEig4bu%2FZne8nJsi30QtKP1mA7BYZPpxeJLc1QmeK3ZPITzKHcbEnR%2BI8M0x%2BFsZtwFdJ1rUsgukwtAJJSuqErcQhHhzZGqXACzbCAcMbjjgPp5rQo1j5jPnTsxKAQ38j46LbwExwQetF8fcc8yH9X0QynSQc0wi3zoWtMSU1nKLZxiRavi16Qih8uxdjMxsjLisgntcYKc1vroy7bBRXokR32aJidpHsoPijriJ8H0NV5nx9%2BVr0aUV2w7sa3Are%2Fe7qBU3xi4bUUF4my9TmhthTNn0wnJOpObb6C0XXk8ySaOQ0OaLzzIxF%2BFwAzoxEk3CpzWNMRZ%2BhfIh6ayXnUDadfBJMAhd8dt6FbDf4gHI5rSMJU1BWcIOg&nvMid=21287205350&catId=50003858,18910원,패션잡화,남성신발,운동화,워킹화
202195,1,레코바 여성 니트슬립온 RCW181S034F-GY,https://cr.shopping.naver.com/adcr.nhn?x=1dzOrZQDdcG6Q0pbfG8eyf%2F%2F%2Fw%3D%3DsnVH1gGNXnaPCs9lV%2B0NmnjNUKuPmoGaYYH2FP5pZvC0Sn5r38j%2FcxRWCC%2BbPf5d9B4VnoHT%2FTGPf3halqFs%2FTYffcyc5x7uuBdKj9%2FUbNdCSV9NmJKGSkvy%2FsVFXDAq8U7S47Uo76O6lIxLUuu%2BXDB0URukFbufqJ8%2BaJQve1Zbffisv5tHfoGFh7RH%2BtSaOXPEnJ%2FUTofb9Sbn0eb7iOjQCt9Ue3RI9DSPpxDExlpZUi%2BWZsDkjPY8MPWP7N3O2q2e0w73p6oYIs1xsBZFyHZHuPwdCk3cb4IaKfQZ2hskORY83vZ4xUm%2FdikskspjMWXHUiQSeZse7hgmdV1JZgbXJW%2BR8TpCHb1ZiCv8X3i%2BTtt40EOEHmEJN8Kp7aoVBkqPsUT1eJqdfJ8v59xw5nEPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpchIUYHqEcLfyyixbp%2B4mKW0mmFAEeToCuOR8ihX%2BdK8Mo3I7EjNLxXOi2yAnVW6hDt7Q69QWpfbHkZ9UGMXhzy6UxJeah0Om0lkIOZtT9ZJRCW%2BMseC8WOhR%2FiWAcIL2nAMO88mDN%2BxGrEugy7aRovYyRod70aqpDDEVcpYIJOAFJlk2HfBeM1mKPAYDWUaMxHRmU%2FmWd3vUdzoQxsd1tMkY3Q8JrttYQIkqvj%2FtKAHvW2q1ZBpuV%2F%2FvtKUgTGHnkr4jCIL8x2do773NAwpuJlpyOw19Yo2aLW6at2tCCEFvU2Y6hEEwGxc1AZfON9sL4VRAH%2BsMDObarUodGweR8Q%3D%3D&nvMid=18332520486&catId=50003821,9010원,패션잡화,여성신발,단화,슬립온
202038,1,뉴웨이 볼륨브러쉬 3종,https://cr.shopping.naver.com/adcr.nhn?x=mHqLg1xBmHn7sOpP0oaKSP%2F%2F%2Fw%3D%3DsshxdyyQDQNMRgCrkNYfwrU9QWIk%2FmY9PFvJMlkz3zGDZCPpqUZHnG8MKpqFuzo3OlkHnNG2rzs37T8qVy5ziwVF%2Fkek19A5vaaM03X%2BbdvBfhxQo4F7T4%2FTdxIu3rbaxfDHw%2Fjeajh4zI291ckYTQfs%2BlMyVh7anvwF3Yj6t2Cb3HTimARr7r6s2sMVB%2BiOBGlEvLdA3WW9F5A3z8u5I5%2BmXv3KYlmxl72CP3zIyuMidg%2FHhq3g2rTGClY9gOhVG0GR2OX8G4T9BvT%2BKqx40rrFDeluI%2Fx4nnmNUsvvek9XFYgHY9Fbn3oDP9JGhuIAHy%2F6MHZ6u%2F5n6uuzlUc6JNEuUiTS4CHUtVxQrWeRhExihKe0VoLy87zAGbCDJmud37XVwEHhBHL0uMBmH8L%2BYsJA9rsUQ5jm7ZL1iYSqnEKLl0%2B52DGSoBe2PTIAdnniTRFadIoK8rzHqu58MsZGpJ6AHefIVADw7QWOQB%2BA%2BgfXY1MTkAA8SkX%2FQGhyJ0NpljKzrtxc4Pa0E06pXgPu5Ma1LbvdMdrK%2B775nTlEefyplNzdJFgkoR1MOL3Zb6EWFMqNOjg3qIbd9zOGMF2IOYD9F1SD4BEWLJHbU43q6t3Pke%2FVP%2BgM94BPZkP5YJ%2Bex&nvMid=21069647694&catId=50004396,38900원,화장품/미용,뷰티소품,헤어소품,헤어브러시
201400,1,여성 라운지웨어 크롭 티 밴딩 와이드 팬츠 투피스 세트,https://cr.shopping.naver.com/adcr.nhn?x=nMxx2stiKSYoTJJ%2FsBJ%2FD%2F%2F%2F%2Fw%3D%3Ds93CpFwL93AaPV666olCRQXEEXaMeD5hD49ClnQurPfXgvMHhS23LVtykssiImLuqmeiLZiJq4wQuOieG%2Fgts9ydoxWc4G6xa9mW6W0n%2Fi1GeJBd9HF6PSQS31R%2B42oEs8hOH8VeOrNvOzpVSj%2FfXtO7%2BHRlAInbiePtaW9R1LSbLXcDEuZPKZCTXfMrVbgP8aT29KyTGFGrJQEaLkG4tE8sFDZSnkbWL4gi4MHIzcf3yIbqDaV4lNDhuNK6%2BmuhsglHqBXTSBihlpd3p15ah04BsJjzV%2F3vl5Lmd9HbkUGI%2FzdYC%2FwYAihDQzAs9Z5v9StT7ZaocQwmKOco4DoQroQ4xVAJryTyCcIVCut8lDhlJxgzBtq8ak9uhwT%2BFyv1Ug9QLBaE3hNieVUprOeTeMBQiS3kzTIiKXXe9kzJ1BUfOspcIBfZTyrq%2B6eNL4zNww%2FzwIaDY8qEaYrbFw3ZdeQrcyYGOhfxsQWkEjLofiyJ3kiS9p%2Bksu0kPlunKIiqSJEOsCCqRJFmkajwB64sud8%2Bw1oC23QIpla2ce38J5pyyxeGwkDjVjhEL3XRw3An1fAl5dudTqZlos35c9ihFnOSQnuTVNTDbGyrjAQ2xTXNNXjovITG%2FcxTa7y22QVtazY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=23153308288&catId=50000778,19800원,패션의류,여성의류,코디세트,
201423,1,크리스티나앤코 라이트 롱 자켓 1종,https://cr.shopping.naver.com/adcr.nhn?x=qH48NbqhQI%2FoNAZDIRm4Bf%2F%2F%2Fw%3D%3Dsl2Yr39UXR%2FaEwDC3jMAfqdw1OzHkaYOM1Vw%2BRHhswxlzCbY7y9BMHkDjxl1aNOGCJeFUttu5EGArY3DqAmG44YPSqznnhAy5XV80wv6m4sB4BvZf9kSOxMtVHfVTBZrP5mTOq7Jjp43Po71lsBDiaJqJbmvCVVUc962tzOeXC9TXJFzk%2F9ywMZfSzvMEGT4tueCfFDuywxl3T1PQ6PKMjNLAQBHnifVpLMkU4Aw%2BEV0OKBrQ1rj8HUYyGZSRr%2BZ9t1S%2B6oimv2epE%2FYU%2Bdyrlfhdk6ecKhbuug8HpKh5M%2Bzq8wCuAgoNsDx3DKKPe0VFPN12NluoKIVtEDaIYomO2l2gzb85%2F%2BSrSQbsbtwSWxDMjT0NcAvrE783KUOy6CD7QDEvsSy4HhKOU3dTYxDTpsr3ugbvfr%2BIZQbSVryV7U6CUeoFdNIGKGWl3enXlqHTgGwmPNX%2Fe%2BXkuZ30duRQYj%2FN1gL%2FBgCKENDMCz1nm%2F2Mf9ScyMu7X%2Ft3JD72IZqJISFv7n5uAItYPm5%2BaPBVoC2hRJyLs3OwKxcSoEP9dCBJma1PcbcNoSUNSqqV3otnoCF9uZFzpP1D3UyqhUgjqumgkmav2UbvAncufyCX%2FDoH0HHXjHLsUiKdyGrRsQVcRiyJnwUlPVHXdIZzile4UAFebDOsSIddKpVl0yOW4yovwwZIBlKQlBrPp60tfoUhY%2BE7WwbGbz5npTkrnTQsk0%2FAJcUmJF2ix%2Feizcr9afWpLpW6L2%2FRzEGdqyz7SxM4rPW%2FARpb6GRuAB2UzX6WJgN%2BQsjK6V0FLd%2Fybx7qcubNSE3OzZUT76KyqzckASmm&nvMid=22289836847&catId=50000815,31750원,패션의류,여성의류,재킷,
